BIKE_SPEED,BIKE_COST,OCC_HOUR,OCC_DOW,OCC_DOY,OCC_DAY,OCC_YEAR,REPORT_DAY,BIKE_MAKE,BIKE_MODEL,BIKE_TYPE,BIKE_COLOUR,PREMISES_TYPE,LOCATION_TYPE,HOOD_140,NEIGHBOURHOOD_140,OCC_HOUR_BIN,SEASON,COST_CATEGORY,x,y,IS_NIGHT,IS_WEEKEND
7.0,175.0,11,4,100,10,2014,15,176,10645,3,267,5,36,80,120,2,1,4,-0.1500553983446526,0.9886775902323405,0,0
21.0,500.0,9,5,105,15,2014,15,780,10535,3,51,5,27,97,105,2,1,4,-0.23449138957040985,0.9721181966290613,0,0
27.0,0.0,8,6,99,9,2014,15,1105,862,5,11,1,19,76,123,2,1,3,-0.1330147065341959,0.9911140639934547,0,0
1.0,700.0,3,4,100,10,2014,15,1073,3738,7,11,5,27,72,79,3,1,1,-0.1500553983446526,0.9886775902323405,1,0
0.0,4000.0,11,5,105,15,2014,15,1116,10645,8,217,5,36,71,101,2,1,0,-0.23449138957040985,0.9721181966290613,0,0
20.0,6789.0,18,6,99,9,2014,15,985,7628,5,31,4,30,76,123,0,1,3,-0.1330147065341959,0.9911140639934547,0,0
4.0,40.0,11,6,106,16,2014,16,780,10645,7,193,5,36,77,62,2,1,4,-0.25119006388481935,0.9679377830240642,0,0
21.0,827.950012207031,9,1,97,7,2014,16,164,10169,3,254,4,30,55,70,2,1,1,-0.09882013873287143,0.9951053111006976,0,0
21.0,600.0,18,1,97,7,2014,16,1082,10645,3,11,5,36,70,19,0,1,1,-0.09882013873287143,0.9951053111006976,0,0
3.0,0.0,12,2,102,12,2014,16,1116,10435,4,254,4,30,23,13,2,1,3,-0.18399835165768005,0.9829265519799822,0,1
21.0,883.150024414063,9,1,97,7,2014,16,412,11330,3,244,4,30,55,70,2,1,1,-0.09882013873287143,0.9951053111006976,0,0
1.0,200.0,14,6,106,16,2014,17,920,10535,2,217,5,36,85,104,0,1,4,-0.25119006388481935,0.9679377830240642,0,0
1.0,600.0,16,4,107,17,2014,17,1105,10645,4,11,2,45,80,120,0,1,1,-0.2678143051621742,0.9634705485641488,0,0
18.0,750.0,13,6,106,16,2014,17,985,1573,4,11,2,45,78,121,0,1,1,-0.25119006388481935,0.9679377830240642,0,0
1.0,500.0,10,4,107,17,2014,17,549,3830,1,37,5,27,74,23,2,1,4,-0.2678143051621742,0.9634705485641488,0,0
8.0,1000.0,13,4,107,17,2014,17,880,10645,4,11,5,36,77,62,0,1,1,-0.2678143051621742,0.9634705485641488,0,0
1.0,600.0,20,4,107,17,2014,18,1105,8948,7,11,1,19,73,90,1,1,1,-0.2678143051621742,0.9634705485641488,1,0
6.0,500.0,8,4,107,17,2014,18,1105,5472,3,11,0,0,66,98,2,1,4,-0.2678143051621742,0.9634705485641488,0,0
40.0,0.0,9,4,107,17,2014,18,776,1573,5,255,5,36,99,137,2,1,3,-0.2678143051621742,0.9634705485641488,0,0
24.0,400.0,11,0,108,18,2014,18,503,924,3,11,5,36,77,62,2,1,4,-0.2843591872810034,0.9587178169872964,0,0
3.0,600.0,19,0,108,18,2014,19,780,10645,4,1,6,42,87,49,1,1,1,-0.2843591872810034,0.9587178169872964,0,0
18.0,700.0,13,2,109,19,2014,19,749,6447,4,11,5,36,97,105,0,1,1,-0.30081980763566735,0.9536809966304457,0,1
3.0,1300.0,20,2,109,19,2014,19,324,6379,1,181,5,36,74,23,1,1,2,-0.30081980763566735,0.9536809966304457,1,1
1.0,0.0,15,4,107,17,2014,19,368,10126,5,217,1,19,75,6,0,1,4,-0.2678143051621742,0.9634705485641488,0,0
18.0,400.0,23,0,108,18,2014,19,1203,10645,3,230,3,35,93,136,1,1,4,-0.2843591872810034,0.9587178169872964,1,0
15.0,300.0,3,3,110,20,2014,20,1025,9893,4,230,0,0,74,23,3,1,4,-0.3171912885891061,0.9483615800121715,1,1
1.0,630.0,13,3,110,20,2014,20,549,9157,4,11,5,27,76,123,0,1,1,-0.3171912885891061,0.9483615800121715,0,1
24.0,860.0,23,0,108,18,2014,21,776,3858,10,230,3,35,55,70,1,1,1,-0.2843591872810034,0.9587178169872964,1,0
24.0,1000.0,23,0,108,18,2014,21,1073,1249,10,255,3,35,55,70,1,1,1,-0.2843591872810034,0.9587178169872964,1,0
10.0,10.0,2,1,111,21,2014,21,780,10645,7,37,5,36,16,77,3,1,4,-0.3334687789181868,0.9427611433904207,1,0
1.0,700.0,11,3,110,20,2014,21,776,1019,5,11,6,10,81,88,2,1,1,-0.3171912885891061,0.9483615800121715,0,1
32.0,900.0,21,0,108,18,2014,21,322,10645,1,119,3,35,67,89,1,1,1,-0.2843591872810034,0.9587178169872964,1,0
24.0,450.0,23,0,108,18,2014,21,548,10106,10,230,3,35,55,70,1,1,4,-0.2843591872810034,0.9587178169872964,1,0
10.0,10.0,2,1,111,21,2014,21,780,10645,7,254,5,36,16,77,3,1,4,-0.3334687789181868,0.9427611433904207,1,0
3.0,500.0,14,1,111,21,2014,22,243,9428,4,11,5,36,75,6,0,1,4,-0.3334687789181868,0.9427611433904207,0,0
1.0,350.0,12,0,101,11,2014,22,623,10443,10,11,3,35,92,32,2,1,4,-0.16705162550211924,0.9859481499638304,0,0
1.0,600.0,15,5,112,22,2014,22,522,2032,7,35,1,19,126,11,0,1,1,-0.3496474552512284,0.9368813462954315,0,0
18.0,0.0,17,1,111,21,2014,22,1105,10645,7,11,3,35,92,32,0,1,4,-0.3334687789181868,0.9427611433904207,0,0
12.0,900.0,21,4,58,27,2014,22,1105,10645,7,37,0,0,74,23,1,3,1,0.5416278206559814,0.8406184056344782,1,0
10.0,1335.0,0,1,48,17,2014,22,741,2990,5,37,0,0,50,130,3,3,2,0.6776147890466889,0.7354170229639855,1,0
10.0,300.0,12,5,112,22,2014,22,1025,7033,3,217,5,18,51,7,2,1,4,-0.3496474552512284,0.9368813462954315,0,0
21.0,600.0,19,2,109,19,2014,22,564,3409,7,96,3,35,92,32,1,1,1,-0.30081980763566735,0.9536809966304457,0,1
1.0,1200.0,10,1,111,21,2014,22,234,10645,2,230,5,36,81,88,2,1,2,-0.3334687789181868,0.9427611433904207,0,0
20.0,1000.0,16,5,112,22,2014,23,564,3567,4,37,3,35,92,32,0,1,1,-0.3496474552512284,0.9368813462954315,0,0
1.0,450.0,15,0,101,11,2014,23,826,9943,4,11,0,0,75,6,0,1,4,-0.16705162550211924,0.9859481499638304,0,0
15.0,0.0,13,6,113,23,2014,23,1116,10535,7,44,5,36,75,6,0,1,3,-0.36572252349726897,0.9307239310379795,0,0
21.0,300.0,12,3,110,20,2014,23,474,10645,3,193,1,19,76,123,2,1,4,-0.3171912885891061,0.9483615800121715,0,1
1.0,2000.0,21,6,113,23,2014,24,780,10645,3,136,1,19,97,105,1,1,2,-0.36572252349726897,0.9307239310379795,1,0
32.0,1500.0,17,2,102,12,2014,24,1105,3752,1,86,0,0,74,23,0,1,2,-0.18399835165768005,0.9829265519799822,0,1
1.0,150.0,20,5,112,22,2014,24,780,309,7,96,2,45,78,121,1,1,4,-0.3496474552512284,0.9368813462954315,1,0
18.0,2000.0,20,1,111,21,2014,24,277,8217,4,107,2,45,78,121,1,1,2,-0.3334687789181868,0.9427611433904207,1,0
12.0,350.0,16,5,112,22,2014,24,797,10535,7,119,2,45,94,3,0,1,4,-0.3496474552512284,0.9368813462954315,0,0
20.0,3000.0,8,3,110,20,2014,25,410,1709,3,255,3,35,69,111,2,1,0,-0.3171912885891061,0.9483615800121715,0,1
1.0,100.0,18,5,112,22,2014,25,176,10535,7,217,2,45,78,121,0,1,4,-0.3496474552512284,0.9368813462954315,0,0
21.0,1300.0,12,6,359,25,2013,25,629,7567,5,44,1,19,103,83,2,3,2,0.9946708199115211,-0.10310169744743544,0,0
18.0,650.0,19,6,113,23,2014,25,915,10645,3,254,4,30,61,35,1,1,1,-0.36572252349726897,0.9307239310379795,0,0
1.0,0.0,22,0,115,25,2014,26,1134,10645,8,254,5,36,92,32,1,1,3,-0.39754281428255595,0.9175836260593937,1,0
1.0,10.0,11,4,114,24,2014,26,1117,3095,10,107,3,35,83,71,2,1,4,-0.3816892202666588,0.9242907221930933,0,0
3.0,789.869995117188,14,0,115,25,2014,26,776,2779,7,230,0,0,81,88,0,1,1,-0.39754281428255595,0.9175836260593937,0,0
18.0,960.0,9,0,115,25,2014,26,549,3155,4,217,5,36,76,123,2,1,1,-0.39754281428255595,0.9175836260593937,0,0
21.0,300.0,18,0,115,25,2014,26,741,5855,3,37,2,45,74,23,0,1,4,-0.39754281428255595,0.9175836260593937,0,0
21.0,500.0,10,3,117,27,2014,27,566,2080,3,11,3,35,91,27,2,1,4,-0.4288919379124835,0.9033558023246845,0,1
0.0,150.0,14,5,112,22,2014,27,780,5840,8,46,3,35,38,9,0,1,4,-0.3496474552512284,0.9368813462954315,0,0
21.0,465.0,2,2,116,26,2014,27,749,11373,4,11,3,35,72,79,3,1,4,-0.4132786077829042,0.9106046300942162,1,1
1.0,800.0,10,2,116,26,2014,28,385,10645,4,11,5,27,82,34,2,1,1,-0.4132786077829042,0.9106046300942162,0,1
12.0,0.0,12,2,109,19,2014,28,99,9466,7,255,5,36,92,32,2,1,4,-0.30081980763566735,0.9536809966304457,0,1
18.0,200.0,17,5,112,22,2014,29,191,10399,3,217,0,0,81,88,0,1,4,-0.3496474552512284,0.9368813462954315,0,0
7.0,350.0,21,1,118,28,2014,29,1105,10645,3,248,1,2,75,6,1,1,4,-0.4443781781046132,0.895839290734909,1,0
0.0,350.0,16,5,112,22,2014,29,797,10645,7,117,5,36,94,3,0,1,4,-0.3496474552512284,0.9368813462954315,0,0
21.0,500.0,17,1,118,28,2014,29,176,10645,5,31,5,27,74,23,0,1,4,-0.4443781781046132,0.895839290734909,0,0
21.0,399.989990234375,15,1,118,28,2014,29,175,9381,3,11,5,27,12,41,0,1,4,-0.4443781781046132,0.895839290734909,0,0
24.0,320.0,11,0,115,25,2014,29,830,10645,7,136,3,35,85,104,2,1,4,-0.39754281428255595,0.9175836260593937,0,0
1.0,620.0,9,3,117,27,2014,30,780,6353,7,31,2,45,75,6,2,1,1,-0.4288919379124835,0.9033558023246845,0,1
1.0,700.0,14,6,120,30,2014,30,776,1019,5,11,5,36,77,62,0,1,1,-0.47495107206704995,0.8800122039735357,0,0
4.0,870.0,12,6,120,30,2014,30,559,10645,1,274,5,36,74,23,2,1,1,-0.47495107206704995,0.8800122039735357,0,0
12.0,0.0,3,6,120,30,2014,30,749,7057,3,11,0,0,103,83,3,1,3,-0.47495107206704995,0.8800122039735357,1,0
12.0,0.0,3,6,120,30,2014,30,749,7054,3,255,0,0,103,83,3,1,3,-0.47495107206704995,0.8800122039735357,1,0
24.0,800.0,9,4,121,1,2014,1,410,1851,3,11,2,34,79,95,2,1,1,-0.4900286664290592,0.8717063187093218,0,0
8.0,130.0,13,2,116,26,2014,1,780,10645,4,119,0,0,74,23,0,1,4,-0.4132786077829042,0.9106046300942162,0,1
1.0,2500.0,20,6,120,30,2014,1,803,10645,4,27,3,35,106,93,1,1,0,-0.47495107206704995,0.8800122039735357,1,0
10.0,500.0,12,3,61,2,2014,1,780,10645,3,171,3,35,67,89,2,1,4,0.49751328890718066,0.8674563547295969,0,1
10.0,500.0,12,3,61,2,2014,1,780,10645,3,11,3,35,67,89,2,1,4,0.49751328890718066,0.8674563547295969,0,1
40.0,1000.0,16,0,122,2,2014,2,322,4754,1,217,0,0,75,6,0,1,1,-0.5049610547215204,0.8631421280499114,0,0
0.0,649.0,16,4,121,1,2014,3,449,9733,5,119,3,35,55,70,0,1,1,-0.4900286664290592,0.8717063187093218,0,0
1.0,700.0,9,2,123,3,2014,3,780,4378,4,193,5,36,92,32,2,1,1,-0.5197438121555155,0.854322169749827,0,1
24.0,700.0,12,2,123,3,2014,3,1073,1124,7,11,1,6,69,111,2,1,1,-0.5197438121555155,0.854322169749827,0,1
0.0,4319.0,16,4,121,1,2014,3,1117,7236,5,37,3,35,55,70,0,1,0,-0.4900286664290592,0.8717063187093218,0,0
24.0,800.0,9,3,124,4,2014,4,776,5213,3,11,5,36,74,23,2,1,1,-0.5343725582809786,0.8452490573530633,0,1
1.0,1200.0,18,0,122,2,2014,4,277,3451,4,11,4,30,121,12,0,1,2,-0.5049610547215204,0.8631421280499114,0,0
0.0,1000.0,8,3,124,4,2014,4,1116,10645,1,274,5,36,74,23,2,1,1,-0.5343725582809786,0.8452490573530633,0,1
24.0,2000.0,9,1,125,5,2014,5,396,6749,3,217,5,36,78,121,2,1,2,-0.548842958284719,0.8359254794186372,0,0
21.0,375.0,14,1,125,5,2014,5,1025,9893,4,37,5,36,72,79,0,1,4,-0.548842958284719,0.8359254794186372,0,0
9.0,1106.27001953125,16,5,274,1,2013,5,410,111,7,11,0,0,73,90,0,0,2,0.004303538296243821,-0.9999907397361901,0,0
21.0,237.0,19,2,109,19,2014,5,920,9648,3,193,5,27,51,7,1,1,4,-0.30081980763566735,0.9536809966304457,0,1
21.0,350.0,18,1,125,5,2014,5,613,5775,7,37,5,36,74,23,0,1,4,-0.548842958284719,0.8359254794186372,0,0
18.0,0.0,22,3,124,4,2014,5,830,7564,7,230,0,0,76,123,1,1,4,-0.5343725582809786,0.8452490573530633,1,1
0.0,150.0,22,3,124,4,2014,5,644,10645,4,11,5,27,74,23,1,1,4,-0.5343725582809786,0.8452490573530633,1,1
10.0,3500.0,10,1,118,28,2014,5,776,10645,3,254,5,27,73,90,2,1,0,-0.4443781781046132,0.895839290734909,0,0
0.0,150.0,22,3,124,4,2014,5,846,10645,4,11,5,27,74,23,1,1,4,-0.5343725582809786,0.8452490573530633,1,1
8.0,160.0,16,1,125,5,2014,5,1117,10645,4,119,1,19,135,124,0,1,4,-0.548842958284719,0.8359254794186372,0,0
10.0,350.0,8,5,126,6,2014,6,776,7207,5,86,4,15,74,23,2,1,4,-0.5631507242749186,0.8263541987239096,0,0
1.0,250.0,8,1,125,5,2014,6,776,1909,0,11,2,33,0,125,2,1,4,-0.548842958284719,0.8359254794186372,0,0
21.0,500.0,17,4,121,1,2014,7,749,3345,3,136,0,0,76,123,0,1,4,-0.4900286664290592,0.8717063187093218,0,0
10.0,800.0,14,6,127,7,2014,7,672,10645,3,255,5,36,90,128,0,1,1,-0.5772916165517272,0.8165380514459161,0,0
18.0,100.0,3,1,125,5,2014,7,1011,10645,3,37,2,34,43,42,3,1,4,-0.548842958284719,0.8359254794186372,1,0
12.0,60.0,0,6,127,7,2014,7,780,10535,4,254,0,0,105,56,3,1,4,-0.5772916165517272,0.8165380514459161,1,0
12.0,60.0,0,6,127,7,2014,7,780,10535,4,254,0,0,105,56,3,1,4,-0.5772916165517272,0.8165380514459161,1,0
21.0,500.0,10,6,127,7,2014,7,776,8322,3,11,5,36,75,6,2,1,4,-0.5772916165517272,0.8165380514459161,0,0
8.0,479.989990234375,11,6,127,7,2014,7,613,10645,4,230,5,36,75,6,2,1,4,-0.5772916165517272,0.8165380514459161,0,0
0.0,1300.0,18,2,109,19,2014,7,267,2459,3,11,4,20,81,88,0,1,2,-0.30081980763566735,0.9536809966304457,0,1
18.0,550.0,19,6,127,7,2014,7,1073,1124,10,11,1,19,75,6,1,1,1,-0.5772916165517272,0.8165380514459161,0,0
24.0,3000.0,17,6,127,7,2014,7,926,1337,3,230,5,36,61,35,0,1,0,-0.5772916165517272,0.8165380514459161,0,0
1.0,100.0,22,5,126,6,2014,7,410,10645,4,11,0,0,76,123,1,1,4,-0.5631507242749186,0.8263541987239096,1,0
7.0,650.0,9,5,126,6,2014,7,1073,158,7,86,5,36,75,6,2,1,1,-0.5631507242749186,0.8263541987239096,0,0
24.0,550.0,18,6,127,7,2014,7,1105,5213,3,181,5,36,14,64,0,1,1,-0.5772916165517272,0.8165380514459161,0,0
21.0,0.0,8,5,126,6,2014,7,175,9083,3,217,5,27,115,113,2,1,4,-0.5631507242749186,0.8263541987239096,0,0
1.0,100.0,23,3,124,4,2014,7,410,10645,4,11,0,0,76,123,1,1,4,-0.5343725582809786,0.8452490573530633,1,1
21.0,0.0,16,5,126,6,2014,7,522,10761,4,11,5,36,75,6,0,1,3,-0.5631507242749186,0.8263541987239096,0,0
1.0,300.0,11,5,126,6,2014,7,776,10645,7,1,5,36,70,19,2,1,4,-0.5631507242749186,0.8263541987239096,0,0
24.0,250.0,19,4,121,1,2014,7,1025,10535,3,37,5,36,75,6,1,1,4,-0.4900286664290592,0.8717063187093218,0,0
10.0,300.0,14,4,128,8,2014,8,99,10645,5,155,2,33,87,49,0,1,4,-0.5912614448635781,0.8064799463209448,0,0
21.0,350.0,9,4,128,8,2014,8,1105,4238,3,76,5,36,75,6,2,1,4,-0.5912614448635781,0.8064799463209448,0,0
27.0,3500.0,8,1,125,5,2014,8,780,11437,3,267,4,30,97,105,2,1,0,-0.548842958284719,0.8359254794186372,0,0
27.0,1300.0,12,4,128,8,2014,8,412,11343,3,150,5,36,102,69,2,1,2,-0.5912614448635781,0.8064799463209448,0,0
0.0,400.0,18,6,120,30,2014,8,780,11443,8,37,5,36,79,95,0,1,4,-0.47495107206704995,0.8800122039735357,0,0
6.0,250.0,21,6,127,7,2014,8,176,10645,3,120,3,35,52,48,1,1,4,-0.5772916165517272,0.8165380514459161,1,0
18.0,2400.0,8,1,125,5,2014,8,164,7838,7,217,4,30,97,105,2,1,0,-0.548842958284719,0.8359254794186372,0,0
18.0,550.0,19,4,128,8,2014,8,449,1457,3,227,5,36,76,123,1,1,1,-0.5912614448635781,0.8064799463209448,0,0
10.0,1500.0,23,6,127,7,2014,8,776,9644,10,11,0,0,94,3,1,1,2,-0.5772916165517272,0.8165380514459161,1,0
1.0,1000.0,10,0,129,9,2014,9,780,10645,1,11,5,36,74,23,2,1,1,-0.6050560696488488,0.7961828637826158,0,0
6.0,200.0,21,4,128,8,2014,9,780,10645,3,11,3,35,16,77,1,1,4,-0.5912614448635781,0.8064799463209448,1,0
32.0,1500.0,9,4,304,31,2013,9,776,5260,1,37,5,27,92,32,2,0,2,0.4975132889071803,-0.8674563547295971,0,0
21.0,250.0,9,4,128,8,2014,9,254,1801,3,96,5,27,81,88,2,1,4,-0.5912614448635781,0.8064799463209448,0,0
24.0,550.0,13,0,129,9,2014,9,412,3986,4,230,2,45,74,23,0,1,1,-0.6050560696488488,0.7961828637826158,0,0
1.0,840.0,15,0,129,9,2014,9,385,2807,4,217,5,36,75,6,0,1,1,-0.6050560696488488,0.7961828637826158,0,0
15.0,600.0,8,0,129,9,2014,9,412,9461,3,11,6,10,130,106,2,1,1,-0.6050560696488488,0.7961828637826158,0,0
6.0,450.0,21,4,128,8,2014,9,780,10530,3,36,3,35,16,77,1,1,4,-0.5912614448635781,0.8064799463209448,1,0
24.0,700.0,17,6,127,7,2014,9,780,10645,3,181,5,27,72,79,0,1,1,-0.5772916165517272,0.8165380514459161,0,0
12.0,400.0,7,0,129,9,2014,9,749,5551,4,136,3,35,97,105,2,1,4,-0.6050560696488488,0.7961828637826158,0,0
27.0,425.0,7,4,128,8,2014,9,741,425,7,230,4,30,108,20,2,1,4,-0.5912614448635781,0.8064799463209448,0,0
18.0,700.0,19,6,50,19,2014,10,1082,10645,3,119,3,35,82,34,1,3,1,0.6518989958787126,0.7583058084785624,0,0
18.0,700.0,19,6,50,19,2014,10,629,7567,5,136,3,35,82,34,1,3,1,0.6518989958787126,0.7583058084785624,0,0
0.0,200.0,18,0,129,9,2014,10,1116,10645,4,120,3,35,85,104,0,1,4,-0.6050560696488488,0.7961828637826158,0,0
8.0,1000.0,14,2,130,10,2014,10,776,4357,5,217,5,36,79,95,0,1,1,-0.6186714032625031,0.7856498550787147,0,1
12.0,700.0,15,2,130,10,2014,10,1105,1573,5,255,5,36,75,6,0,1,1,-0.6186714032625031,0.7856498550787147,0,1
24.0,500.0,16,2,130,10,2014,10,514,10645,3,37,1,19,119,24,0,1,4,-0.6186714032625031,0.7856498550787147,0,1
10.0,0.0,16,2,130,10,2014,10,1025,10645,3,181,4,20,1,81,0,1,3,-0.6186714032625031,0.7856498550787147,0,1
1.0,0.0,18,3,131,11,2014,11,888,10204,3,11,5,27,55,70,0,1,3,-0.6321034111873487,0.7748840413670407,0,1
18.0,200.0,18,3,131,11,2014,11,689,10645,3,37,4,20,75,6,0,1,4,-0.6321034111873487,0.7748840413670407,0,1
18.0,399.0,7,3,131,11,2014,11,915,10645,3,96,1,19,67,89,2,1,4,-0.6321034111873487,0.7748840413670407,0,1
20.0,260.0,14,3,131,11,2014,11,915,1231,3,193,0,0,75,6,0,1,4,-0.6321034111873487,0.7748840413670407,0,1
1.0,600.0,17,0,129,9,2014,11,776,10645,4,11,0,0,81,88,0,1,1,-0.6050560696488488,0.7961828637826158,0,0
24.0,300.0,1,6,127,7,2014,11,915,5435,7,37,5,27,75,6,3,1,4,-0.5772916165517272,0.8165380514459161,1,0
27.0,6000.0,12,3,110,20,2014,11,1078,2972,3,37,4,30,55,70,2,1,3,-0.3171912885891061,0.9483615800121715,0,1
21.0,300.0,11,2,130,10,2014,11,208,9672,3,37,5,36,75,6,2,1,4,-0.6186714032625031,0.7856498550787147,0,1
12.0,0.0,23,3,131,11,2014,12,368,10645,5,86,3,35,83,71,1,1,3,-0.6321034111873487,0.7748840413670407,1,1
1.0,500.0,2,2,130,10,2014,12,1105,10645,7,217,3,35,79,95,3,1,4,-0.6186714032625031,0.7856498550787147,1,1
18.0,500.0,1,1,132,12,2014,12,1073,914,3,230,4,30,61,35,3,1,4,-0.6453481132295501,0.7638886127905428,1,0
18.0,650.0,19,3,131,11,2014,12,846,10645,4,37,4,30,61,35,1,1,1,-0.6321034111873487,0.7748840413670407,0,1
15.0,1249.0,8,1,132,12,2014,12,776,9277,10,254,4,30,39,112,2,1,2,-0.6453481132295501,0.7638886127905428,0,0
24.0,1600.0,19,3,131,11,2014,12,924,10645,4,255,4,30,61,35,1,1,2,-0.6321034111873487,0.7748840413670407,0,1
27.0,1200.0,15,1,125,5,2014,12,749,5512,4,136,2,45,78,121,0,1,2,-0.548842958284719,0.8359254794186372,0,0
0.0,0.0,8,1,132,12,2014,12,780,10645,4,254,4,30,39,112,2,1,3,-0.6453481132295501,0.7638886127905428,0,0
21.0,500.0,8,4,128,8,2014,12,749,7206,4,136,2,45,75,6,2,1,4,-0.5912614448635781,0.8064799463209448,0,0
1.0,1295.0,7,0,129,9,2014,12,322,10645,1,11,1,19,75,6,2,1,2,-0.6050560696488488,0.7961828637826158,0,0
0.0,300.0,8,0,129,9,2014,12,780,10645,3,136,4,30,87,49,2,1,4,-0.6050560696488488,0.7961828637826158,0,0
1.0,700.0,2,3,131,11,2014,12,549,10587,7,11,0,0,74,23,3,1,1,-0.6321034111873487,0.7748840413670407,1,1
1.0,734.47998046875,15,3,124,4,2014,12,548,9042,4,136,3,35,11,75,0,1,1,-0.5343725582809786,0.8452490573530633,0,1
21.0,250.0,12,4,121,1,2014,12,1025,10535,4,14,2,45,75,6,2,1,4,-0.4900286664290592,0.8717063187093218,0,0
3.0,900.0,18,1,132,12,2014,13,309,10645,1,255,4,20,74,23,0,1,1,-0.6453481132295501,0.7638886127905428,0,0
12.0,1200.0,5,5,133,13,2014,13,985,8771,5,227,1,19,72,79,3,1,2,-0.6584015846980488,0.7526668275320085,1,0
12.0,80.0,23,1,132,12,2014,13,689,10535,3,37,3,35,81,88,1,1,4,-0.6453481132295501,0.7638886127905428,1,0
1.0,800.0,8,5,133,13,2014,13,385,4318,3,11,5,36,76,123,2,1,1,-0.6584015846980488,0.7526668275320085,0,0
10.0,1400.0,6,0,129,9,2014,13,548,4439,5,155,4,46,71,101,3,1,2,-0.6050560696488488,0.7961828637826158,0,0
0.0,1200.0,5,5,133,13,2014,13,780,5629,10,31,1,19,72,79,3,1,2,-0.6584015846980488,0.7526668275320085,1,0
21.0,600.0,14,2,130,10,2014,13,1082,10645,4,136,5,36,94,3,0,1,1,-0.6186714032625031,0.7856498550787147,0,1
14.0,3500.0,5,5,133,13,2014,13,1105,10645,10,11,5,27,75,6,3,1,0,-0.6584015846980488,0.7526668275320085,1,0
3.0,500.0,22,4,128,8,2014,13,846,10645,7,57,4,30,72,79,1,1,4,-0.5912614448635781,0.8064799463209448,1,0
21.0,800.0,8,1,132,12,2014,14,564,5865,7,136,5,36,75,6,2,1,1,-0.6453481132295501,0.7638886127905428,0,0
10.0,1400.0,6,1,118,28,2014,14,1073,10645,7,37,3,35,94,3,3,1,2,-0.4443781781046132,0.895839290734909,0,0
7.0,675.0,7,6,134,14,2014,14,769,2820,4,11,4,30,69,111,2,1,1,-0.6712599575675313,0.7412220108485958,0,0
18.0,250.0,11,6,134,14,2014,14,357,10645,4,254,5,36,75,6,2,1,4,-0.6712599575675313,0.7412220108485958,0,0
21.0,200.0,8,5,133,13,2014,14,1131,10645,7,155,0,0,76,123,2,1,4,-0.6584015846980488,0.7526668275320085,0,0
20.0,400.0,13,6,127,7,2014,14,1105,6559,3,274,0,0,76,123,0,1,4,-0.5772916165517272,0.8165380514459161,0,0
21.0,0.0,15,1,132,12,2014,14,732,7571,3,11,3,35,130,106,0,1,3,-0.6453481132295501,0.7638886127905428,0,0
21.0,1200.0,18,3,131,11,2014,14,1073,1149,5,11,4,15,75,6,0,1,2,-0.6321034111873487,0.7748840413670407,0,1
21.0,200.0,15,5,133,13,2014,14,1082,10645,3,43,3,35,85,104,0,1,4,-0.6584015846980488,0.7526668275320085,0,0
30.0,1000.0,7,6,134,14,2014,14,776,1573,5,136,5,27,33,5,2,1,1,-0.6712599575675313,0.7412220108485958,0,0
18.0,0.0,12,6,134,14,2014,14,566,10645,10,254,1,19,76,123,2,1,3,-0.6712599575675313,0.7412220108485958,0,0
21.0,120.0,15,1,132,12,2014,14,732,7571,3,217,3,35,130,106,0,1,4,-0.6453481132295501,0.7638886127905428,0,0
18.0,0.0,7,4,128,8,2014,14,503,6813,3,254,5,36,25,33,2,1,3,-0.5912614448635781,0.8064799463209448,0,0
1.0,1500.0,23,1,132,12,2014,15,985,10645,3,11,4,30,62,117,1,1,2,-0.6453481132295501,0.7638886127905428,1,0
10.0,300.0,9,5,133,13,2014,15,915,10645,3,254,6,21,65,28,2,1,4,-0.6584015846980488,0.7526668275320085,0,0
24.0,400.0,7,4,135,15,2014,15,1062,3177,3,57,4,30,61,35,2,1,4,-0.6839194216246106,0.7295575540864875,0,0
2.0,1000.0,9,4,135,15,2014,15,1105,10645,4,11,5,36,75,6,2,1,1,-0.6839194216246106,0.7295575540864875,0,0
18.0,500.0,23,1,125,5,2014,15,564,3398,7,11,3,35,55,70,1,1,4,-0.548842958284719,0.8359254794186372,1,0
18.0,677.0,15,4,135,15,2014,15,410,10230,7,230,4,46,75,6,0,1,1,-0.6839194216246106,0.7295575540864875,0,0
18.0,200.0,15,4,135,15,2014,15,1025,10645,3,217,5,36,66,98,0,1,4,-0.6839194216246106,0.7295575540864875,0,0
21.0,500.0,7,4,135,15,2014,15,1082,1237,4,255,4,30,61,35,2,1,4,-0.6839194216246106,0.7295575540864875,0,0
18.0,120.0,16,5,133,13,2014,15,776,2649,3,11,5,36,74,23,0,1,4,-0.6584015846980488,0.7526668275320085,0,0
21.0,0.0,8,4,135,15,2014,15,776,10645,3,11,6,10,132,22,2,1,4,-0.6839194216246106,0.7295575540864875,0,0
21.0,0.0,23,1,132,12,2014,15,175,9381,3,11,3,35,25,33,1,1,3,-0.6453481132295501,0.7638886127905428,1,0
21.0,400.0,16,6,134,14,2014,15,1105,10645,3,217,5,36,74,23,0,1,4,-0.6712599575675313,0.7412220108485958,0,0
21.0,1500.0,23,1,132,12,2014,15,780,10645,7,136,4,30,62,117,1,1,2,-0.6453481132295501,0.7638886127905428,1,0
